Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-26,29.52,29.55,29.26,29.26,37368373.0,0.0,1.0,29.27720356408499,29.30695681973955,29.019342015078823,29.019342015078823,37368373.0
2017-04-27,29.29,29.31,29.02,29.08,32939845.0,0.0,1.0,29.04909527073338,29.068930774503084,28.781315969842357,28.840822481151474,32939845.0
2017-04-28,29.1,29.16,28.93,28.99,24079191.0,0.0,1.0,28.860657984921183,28.920164496230296,28.692056202878685,28.7515627141878,24079191.0
2017-05-01,29.01,29.17,28.93,28.94,24015753.0,0.0,1.0,28.771398217957508,28.93008224811515,28.692056202878685,28.701973954763538,24015753.0
2017-05-02,29.01,29.05,28.91,28.99,33760037.0,0.0,1.0,28.771398217957508,28.81106922549692,28.67222069910898,28.7515627141878,33760037.0
2017-05-03,28.92,29.29,28.85,29.23,26892944.0,0.0,1.0,28.682138450993833,29.04909527073338,28.612714187799867,28.989588759424265,26892944.0
2017-05-04,29.27,29.31,29.05,29.2,19611126.0,0.0,1.0,29.029259766963673,29.068930774503084,28.81106922549692,28.959835503769707,19611126.0
2017-05-05,29.13,29.24,29.11,29.22,16927056.0,0.0,1.0,28.890411240575737,28.999506511309114,28.870575736806032,28.97967100753941,16927056.0
2017-05-08,29.16,29.245,29.0,29.07,21630294.0,0.0,1.0,28.920164496230296,29.004465387251543,28.761480466072655,28.83090472926662,21630294.0
2017-05-09,29.08,29.09,28.86,28.93,23838711.0,0.0,1.0,28.840822481151474,28.850740233036326,28.622631939684716,28.692056202878685,23838711.0
2017-05-10,28.92,28.93,28.6,28.7,26047230.0,0.0,1.0,28.682138450993833,28.692056202878685,28.36477039067855,28.463947909527075,26047230.0
2017-05-11,28.68,28.89,28.5,28.87,28015381.0,0.0,1.0,28.44411240575737,28.652385195339274,28.265592871830023,28.63254969156957,28015381.0
2017-05-12,28.36,28.45,27.85,28.27,68433185.0,0.0,1.0,28.126744345442084,28.21600411240576,27.6209389993146,28.03748457847841,68433185.0
2017-05-15,28.07,28.24,27.97,28.18,39646227.0,0.0,1.0,27.839129540781357,28.00773132282385,27.73995202193283,27.948224811514738,39646227.0
2017-05-16,28.25,28.28,28.0,28.04,29509159.0,0.0,1.0,28.017649074708707,28.047402330363266,27.76970527758739,27.8093762851268,29509159.0
2017-05-17,27.82,27.87,27.41,27.41,52461830.0,0.0,1.0,27.59118574366004,27.640774503084305,27.184557916381085,27.184557916381085,52461830.0
2017-05-18,27.26,27.65,27.1,27.48,48447556.0,0.0,1.0,27.035791638108297,27.422583961617544,26.877107607950652,27.253982179575054,48447556.0
2017-05-19,27.55,28.165,27.5,28.05,48488671.0,0.0,1.0,27.32340644276902,27.933348183687457,27.273817683344756,27.819294037011655,48488671.0
2017-05-22,28.23,28.3,28.06,28.18,27798135.0,0.0,1.0,27.997813570939,28.06723783413297,27.829211788896504,27.948224811514738,27798135.0
2017-05-23,28.21,28.28,28.11,28.28,23877122.0,0.0,1.0,27.977978067169296,28.047402330363266,27.87880054832077,28.047402330363266,23877122.0
2017-05-24,28.32,28.5,27.62,27.83,53864886.0,0.0,1.0,28.087073337902673,28.265592871830023,27.39283070596299,27.601103495544894,53864886.0
2017-05-25,27.79,27.9,27.42,27.49,39249118.0,0.0,1.0,27.561432488005483,27.67052775873886,27.194475668265937,27.263899931459903,39249118.0
2017-05-26,27.46,27.55,27.29,27.45,30624045.0,0.0,1.0,27.23414667580535,27.32340644276902,27.06554489376285,27.224228923920492,30624045.0
2017-05-30,27.31,27.45,27.16,27.36,36435745.0,0.0,1.0,27.085380397532557,27.224228923920492,26.93661411925977,27.13496915695682,36435745.0
2017-05-31,27.33,27.435,27.19,27.38,35610474.0,0.0,1.0,27.105215901302262,27.209352296093215,26.966367374914327,27.154804660726526,35610474.0
2017-06-01,27.51,27.876,27.5,27.72,32382245.0,0.0,1.0,27.283735435229612,27.64672515421522,27.273817683344756,27.492008224811514,32382245.0
2017-06-02,27.87,27.94,27.62,27.88,37003501.0,0.0,1.0,27.640774503084305,27.710198766278275,27.39283070596299,27.650692254969158,37003501.0
2017-06-05,27.9,28.07,27.81,27.98,43509471.0,0.0,1.0,27.67052775873886,27.839129540781357,27.58126799177519,27.749869773817686,43509471.0
2017-06-06,27.98,28.04,27.81,27.93,33721157.0,0.0,1.0,27.749869773817686,27.8093762851268,27.58126799177519,27.700281014393422,33721157.0
2017-06-07,27.95,27.96,27.4,27.68,43538499.0,0.0,1.0,27.720116518163124,27.73003427004798,27.17464016449623,27.452337217272106,43538499.0
2017-06-08,27.66,27.82,27.53,27.59,40919811.0,0.0,1.0,27.4325017135024,27.59118574366004,27.303570938999318,27.36307745030843,40919811.0
2017-06-09,27.63,27.97,27.59,27.94,25362831.0,0.0,1.0,27.402748457847842,27.73995202193283,27.36307745030843,27.710198766278275,25362831.0
2017-06-12,29.24,29.47,28.73,28.94,139073727.0,0.0,1.0,28.999506511309114,29.227614804660725,28.493701165181633,28.701973954763538,139073727.0
2017-06-13,29.12,29.16,28.34,28.45,58823660.0,0.0,1.0,28.880493488690885,28.920164496230296,28.10690884167238,28.21600411240576,58823660.0
2017-06-14,28.48,28.8,28.37,28.69,41116481.0,0.0,1.0,28.245757368060318,28.563125428375603,28.136662097326937,28.454030157642222,41116481.0
2017-06-15,28.48,28.95,28.43,28.94,47868093.0,0.24,1.0,28.48,28.95,28.43,28.94,47868093.0
2017-06-16,28.98,29.01,28.62,29.0,81565622.0,0.0,1.0,28.98,29.01,28.62,29.0,81565622.0
2017-06-19,28.96,29.0,28.74,28.8,30504092.0,0.0,1.0,28.96,29.0,28.74,28.8,30504092.0
2017-06-20,28.71,28.72,28.08,28.13,47542911.0,0.0,1.0,28.71,28.72,28.08,28.13,47542911.0
2017-06-21,28.18,28.19,27.645,27.78,33758069.0,0.0,1.0,28.18,28.19,27.645,27.78,33758069.0
2017-06-22,27.77,27.83,27.54,27.55,36384635.0,0.0,1.0,27.77,27.83,27.54,27.55,36384635.0
2017-06-23,27.79,27.79,27.5,27.57,31736487.0,0.0,1.0,27.79,27.79,27.5,27.57,31736487.0
2017-06-26,27.59,27.68,27.5,27.61,28501563.0,0.0,1.0,27.59,27.68,27.5,27.61,28501563.0
2017-06-27,27.52,27.585,27.2,27.21,41329428.0,0.0,1.0,27.52,27.585,27.2,27.21,41329428.0
2017-06-28,27.26,27.4,27.05,27.08,31004290.0,0.0,1.0,27.26,27.4,27.05,27.08,31004290.0
2017-06-29,27.16,27.41,26.79,27.02,36732082.0,0.0,1.0,27.16,27.41,26.79,27.02,36732082.0
2017-06-30,27.09,27.19,26.91,27.01,26247656.0,0.0,1.0,27.09,27.19,26.91,27.01,26247656.0
2017-07-03,27.16,27.59,27.06,27.45,20664966.0,0.0,1.0,27.16,27.59,27.06,27.45,20664966.0
2017-07-05,27.54,27.56,27.23,27.35,21270222.0,0.0,1.0,27.54,27.56,27.23,27.35,21270222.0
2017-07-06,26.86,27.0494,26.1,26.31,76645911.0,0.0,1.0,26.86,27.0494,26.1,26.31,76645911.0
2017-07-07,26.25,26.3,25.98,26.15,40543122.0,0.0,1.0,26.25,26.3,25.98,26.15,40543122.0
2017-07-10,26.13,26.19,25.85,26.04,46755231.0,0.0,1.0,26.13,26.19,25.85,26.04,46755231.0
2017-07-11,26.03,26.45,25.91,26.38,41247810.0,0.0,1.0,26.03,26.45,25.91,26.38,41247810.0
2017-07-12,26.54,26.805,26.37,26.58,50986283.0,0.0,1.0,26.54,26.805,26.37,26.58,50986283.0
2017-07-13,26.58,26.83,26.5,26.79,27767620.0,0.0,1.0,26.58,26.83,26.5,26.79,27767620.0
2017-07-14,26.74,26.9,26.73,26.78,21057860.0,0.0,1.0,26.74,26.9,26.73,26.78,21057860.0
2017-07-17,26.76,26.88,26.72,26.82,27693727.0,0.0,1.0,26.76,26.88,26.72,26.82,27693727.0
2017-07-18,26.76,26.92,26.735,26.89,26146078.0,0.0,1.0,26.76,26.92,26.735,26.89,26146078.0
