Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-26,103.8,105.98,103.64,104.66,9856082.0,0.0,1.0,103.04929068150209,105.21352433936022,102.89044784422809,103.90307093184978,9856082.0
2017-04-27,104.05,104.24,102.56,102.68,6727449.0,0.0,1.0,103.29748261474269,103.48610848400556,101.81825869262865,101.93739082058414,6727449.0
2017-04-28,102.83,103.53,102.23,102.26,4015957.0,0.0,1.0,102.08630598052851,102.78124339360222,101.49064534075104,101.52042837273991,4015957.0
2017-05-01,102.65,102.99,101.41,102.0,4512654.0,0.0,1.0,101.90760778859527,102.24514881780249,100.67657579972183,101.26230876216968,4512654.0
2017-05-02,102.27,102.71,101.25,101.51,4516369.0,0.0,1.0,101.53035605006953,101.96717385257301,100.51773296244784,100.77585257301808,4516369.0
2017-05-03,101.04,102.17,100.78,101.54,4278364.0,0.0,1.0,100.30925173852573,101.43107927677329,100.0511321279555,100.80563560500696,4278364.0
2017-05-04,101.44,101.5,98.635,99.39,7271434.0,0.0,1.0,100.7063588317107,100.76592489568846,97.92164534075104,98.67118497913769,7271434.0
2017-05-05,99.5,99.9869,99.02,99.64,4086754.0,0.0,1.0,98.78038942976356,99.26376803894298,98.30386091794158,98.9193769123783,4086754.0
2017-05-08,99.48,100.1,98.94,99.37,5094647.0,0.0,1.0,98.76053407510432,99.37605006954102,98.22443949930458,98.65132962447844,5094647.0
2017-05-09,99.72,100.21,99.25,99.29,9742039.0,0.0,1.0,98.9987983310153,99.48525452016689,98.53219749652294,98.57190820584145,9742039.0
2017-05-10,99.72,100.71,99.301,100.36,4697268.0,0.0,1.0,98.9987983310153,99.98163838664811,98.58282865090403,99.63416968011126,4697268.0
2017-05-11,101.9,101.9189,100.15,100.99,5220286.0,0.0,1.0,101.16303198887344,101.18179529902642,99.42568845618915,100.2596133518776,5220286.0
2017-05-12,100.59,100.95,100.17,100.71,4111987.0,0.0,1.0,99.86250625869263,100.2199026425591,99.44554381084839,99.98163838664811,4111987.0
2017-05-15,101.59,102.56,101.41,102.42,3748492.0,0.0,1.0,100.85527399165508,101.81825869262865,100.67657579972183,101.67927121001391,3748492.0
2017-05-16,102.75,102.8,101.27,102.34,3115859.0,0.0,1.0,102.00688456189151,102.05652294853964,100.53758831710708,101.59984979137691,3115859.0
2017-05-17,101.0,101.65,99.89,100.14,4618515.0,0.0,1.0,100.26954102920723,100.91484005563282,99.16756884561892,99.41576077885952,4618515.0
2017-05-18,99.14,100.67,97.74,100.22,5931547.0,0.0,1.0,98.42299304589707,99.94192767732962,97.03311821974964,99.49518219749652,5931547.0
2017-05-19,101.57,102.86,101.27,102.43,4636549.0,0.0,1.0,100.83541863699581,102.11608901251738,100.53758831710708,101.68919888734354,4636549.0
2017-05-22,102.67,103.05,101.81,102.29,4376457.0,0.0,1.0,101.92746314325451,102.30471488178024,101.07368289290682,101.5502114047288,4376457.0
2017-05-23,102.3,103.75,102.06,103.63,3327626.0,0.0,1.0,101.56013908205841,102.99965229485396,101.32187482614742,102.88052016689846,3327626.0
2017-05-24,103.33,104.91,103.15,103.95,5173305.0,0.0,1.0,102.58268984700973,104.1512628650904,102.4039916550765,103.19820584144645,5173305.0
2017-05-25,104.45,105.935,104.24,105.02,5220350.0,0.0,1.0,103.69458970792768,105.16884979137691,103.48610848400556,104.26046731571627,5220350.0
2017-05-26,105.0,105.71,104.62,105.66,2894109.0,0.0,1.0,104.24061196105701,104.94547705146034,103.8633602225313,104.89583866481223,2894109.0
2017-05-30,105.26,105.86,105.01,105.47,3211672.0,0.0,1.0,104.49873157162726,105.09439221140472,104.25053963838666,104.70721279554937,3211672.0
2017-05-31,105.25,105.76,103.6,105.43,4131439.0,0.0,1.0,104.48880389429763,104.99511543810848,102.8507371349096,104.66750208623088,4131439.0
2017-06-01,105.77,106.43,105.16,105.65,4211189.0,0.0,1.0,105.0050431154381,105.66026981919333,104.399454798331,104.88591098748262,4211189.0
2017-06-02,105.67,106.76,105.18,105.95,3702809.0,0.0,1.0,104.90576634214186,105.98788317107093,104.41931015299026,105.18374130737135,3702809.0
2017-06-05,105.58,107.17,105.14,105.2,4319496.0,0.0,1.0,104.81641724617523,106.39491794158553,104.37959944367176,104.4391655076495,4319496.0
2017-06-06,104.79,105.52,104.06,104.55,3800243.0,0.0,1.0,104.0321307371349,104.7568511821975,103.30741029207232,103.79386648122392,3800243.0
2017-06-07,104.3,104.69,102.45,103.51,5120750.0,0.0,1.0,103.5456745479833,103.93285396383865,101.70905424200278,102.76138803894298,5120750.0
2017-06-08,103.8,105.39,103.61,105.01,4649344.0,0.0,1.0,103.04929068150209,104.62779137691237,102.86066481223922,104.25053963838666,4649344.0
2017-06-09,105.09,107.02,105.03,105.92,3881020.0,0.0,1.0,104.32996105702364,106.24600278164117,104.2703949930459,105.15395827538248,3881020.0
2017-06-12,105.65,106.3489,104.9,106.07,4167423.0,0.0,1.0,104.88591098748262,105.57975635605007,104.14133518776077,105.30287343532683,4167423.0
2017-06-13,106.18,106.66,105.505,105.75,3522709.0,0.0,1.0,105.41207788595271,105.88860639777468,104.74195966620304,104.98518776077886,3522709.0
