Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-26,115.4,115.96,114.86,115.58,4809837.0,0.0,1.0,114.53558052434457,115.09138576779026,113.9996254681648,114.71423220973783,4809837.0
2017-04-27,115.8,116.1,115.39,115.84,3910767.0,0.0,1.0,114.93258426966291,115.23033707865167,114.52565543071161,114.97228464419476,3910767.0
2017-04-28,115.87,115.9,115.24,115.6,3987631.0,0.0,1.0,115.00205992509363,115.03183520599251,114.37677902621722,114.73408239700373,3987631.0
2017-05-01,115.59,115.61,114.72,114.73,4963309.0,0.0,1.0,114.72415730337079,114.7440074906367,113.86067415730336,113.87059925093634,4963309.0
2017-05-02,114.87,114.99,113.68,114.37,6604605.0,0.0,1.0,114.00955056179775,114.12865168539325,112.82846441947567,113.51329588014981,6604605.0
2017-05-03,114.03,114.09,111.18,111.62,11518391.0,0.0,1.0,113.17584269662922,113.23539325842697,110.34719101123596,110.78389513108614,11518391.0
2017-05-04,110.58,111.3,109.06,111.17,10690627.0,0.0,1.0,109.75168539325843,110.46629213483146,108.24307116104869,110.33726591760299,10690627.0
2017-05-05,111.49,112.15,110.92,111.99,5871354.0,0.0,1.0,110.65486891385767,111.30992509363296,110.08913857677902,111.15112359550561,5871354.0
2017-05-08,112.39,112.39,111.0,111.42,5980139.0,0.0,1.0,111.54812734082397,111.54812734082397,110.1685393258427,110.58539325842696,5980139.0
2017-05-09,111.55,112.1457,110.35,112.07,9337351.0,0.0,1.0,110.71441947565543,111.3056573033708,109.52340823970037,111.23052434456928,9337351.0
2017-05-10,109.0,109.66,108.13,109.66,17061077.0,0.0,1.0,108.18352059925094,108.83857677902621,107.32003745318352,108.83857677902621,17061077.0
2017-05-11,109.74,110.005,108.5,109.58,8021280.0,0.0,1.0,108.91797752808988,109.18099250936329,107.687265917603,108.75917602996255,8021280.0
2017-05-12,109.8,109.89,109.27,109.69,5067654.0,0.0,1.0,108.97752808988764,109.06685393258427,108.45149812734081,108.86835205992509,5067654.0
2017-05-15,109.73,110.08,109.12,109.13,6218837.0,0.0,1.0,108.90805243445693,109.25543071161049,108.30262172284644,108.3125468164794,6218837.0
2017-05-16,109.12,109.23,107.82,107.98,10047055.0,0.0,1.0,108.30262172284644,108.411797752809,107.01235955056178,107.17116104868914,10047055.0
2017-05-17,106.0,106.63,105.23,106.31,12763221.0,0.0,1.0,105.2059925093633,105.8312734082397,104.44176029962547,105.51367041198502,12763221.0
2017-05-18,105.98,107.31,105.98,106.68,6532185.0,0.0,1.0,105.18614232209738,106.5061797752809,105.18614232209738,105.8808988764045,6532185.0
2017-05-19,106.76,107.86,106.7,107.52,6336651.0,0.0,1.0,105.96029962546817,107.05205992509363,105.90074906367042,106.71460674157302,6336651.0
2017-05-22,107.65,108.2,107.41,107.63,5486649.0,0.0,1.0,106.8436329588015,107.38951310861424,106.60543071161048,106.82378277153558,5486649.0
2017-05-23,107.68,107.8,106.9142,107.02,7542646.0,0.0,1.0,106.87340823970038,106.99250936329588,106.11334456928839,106.21835205992508,7542646.0
2017-05-24,107.15,107.825,106.93,107.71,4405185.0,0.0,1.0,106.34737827715357,107.01732209737828,106.12902621722847,106.90318352059924,4405185.0
2017-05-25,108.13,108.13,106.775,107.27,8029792.0,0.0,1.0,107.32003745318352,107.32003745318352,105.97518726591761,106.46647940074905,8029792.0
2017-05-26,107.71,108.49,107.48,108.41,6236779.0,0.0,1.0,106.90318352059924,107.67734082397003,106.6749063670412,107.59794007490636,6236779.0
