Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-06-09,87.85,88.21,87.55,88.16,9696915.0,0.0,1.0,87.85,88.21,87.55,88.16,9696915.0
2017-06-12,88.28,88.66,88.09,88.24,7867634.0,0.0,1.0,88.28,88.66,88.09,88.24,7867634.0
2017-06-13,88.36,88.4,87.77,88.06,6419319.0,0.0,1.0,88.36,88.4,87.77,88.06,6419319.0
2017-06-14,88.49,88.75,88.06,88.44,6183825.0,0.0,1.0,88.49,88.75,88.06,88.44,6183825.0
2017-06-15,88.231,89.62,88.23,89.38,7047471.0,0.0,1.0,88.231,89.62,88.23,89.38,7047471.0
2017-06-16,89.72,89.77,88.81,89.66,13855018.0,0.0,1.0,89.72,89.77,88.81,89.66,13855018.0
2017-06-19,89.6,89.86,89.2046,89.86,5245730.0,0.0,1.0,89.6,89.86,89.2046,89.86,5245730.0
2017-06-20,89.77,90.21,89.61,89.63,5674212.0,0.0,1.0,89.77,90.21,89.61,89.63,5674212.0
2017-06-21,89.62,89.9499,89.29,89.4,4164473.0,0.0,1.0,89.62,89.9499,89.29,89.4,4164473.0
2017-06-22,89.271,89.41,88.9,89.03,4536714.0,0.0,1.0,89.271,89.41,88.9,89.03,4536714.0
2017-06-23,89.03,89.8,88.9,89.42,8782097.0,0.0,1.0,89.03,89.8,88.9,89.42,8782097.0
2017-06-26,89.63,89.68,89.27,89.36,4373314.0,0.0,1.0,89.63,89.68,89.27,89.36,4373314.0
2017-06-27,89.18,89.3,88.61,88.61,5180391.0,0.0,1.0,89.18,89.3,88.61,88.61,5180391.0
2017-06-28,89.08,89.21,88.26,88.37,4874790.0,0.0,1.0,89.08,89.21,88.26,88.37,4874790.0
2017-06-29,88.02,88.22,86.93,86.99,8123516.0,0.0,1.0,88.02,88.22,86.93,86.99,8123516.0
2017-06-30,87.05,87.47,87.0,87.15,6070254.0,0.0,1.0,87.05,87.47,87.0,87.15,6070254.0
2017-07-03,87.4,88.0,87.18,87.74,3607447.0,0.0,1.0,87.4,88.0,87.18,87.74,3607447.0
2017-07-05,87.86,88.0,87.49,87.67,4974329.0,0.0,1.0,87.86,88.0,87.49,87.67,4974329.0
2017-07-06,87.65,87.95,87.36,87.37,6038851.0,0.0,1.0,87.65,87.95,87.36,87.37,6038851.0
2017-07-07,87.69,87.82,87.28,87.65,5142197.0,0.0,1.0,87.69,87.82,87.28,87.65,5142197.0
2017-07-10,87.63,87.87,86.89,87.09,5356392.0,0.0,1.0,87.63,87.87,86.89,87.09,5356392.0
2017-07-11,87.23,87.45,86.305,86.77,5838563.0,0.0,1.0,87.23,87.45,86.305,86.77,5838563.0
2017-07-12,87.24,87.465,86.83,86.96,4374171.0,0.0,1.0,87.24,87.465,86.83,86.96,4374171.0
2017-07-13,86.77,87.05,86.5,86.7,5448911.0,0.0,1.0,86.77,87.05,86.5,86.7,5448911.0
2017-07-14,86.96,87.285,86.73,87.1,4577701.0,0.0,1.0,86.96,87.285,86.73,87.1,4577701.0
2017-07-17,87.07,87.905,86.74,87.55,5227321.0,0.0,1.0,87.07,87.905,86.74,87.55,5227321.0
2017-07-18,87.61,88.76,87.46,88.64,7492306.0,0.0,1.0,87.61,88.76,87.46,88.64,7492306.0
